ano,sem,codclg,codcur,codhab,staalu,codund,sglund,nomcur,nomhab,matr
2012,1,86,86100,204,A,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,1
2012,1,86,86100,204,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,290
2012,1,86,86100,204,T,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,23
2012,1,86,86150,103,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo - Ciclo Básico,60
2012,1,86,86150,104,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo - Ciclo Básico,56
2012,1,86,86150,203,A,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,9
2012,1,86,86150,203,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,187
2012,1,86,86150,203,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,18
2012,1,86,86150,204,A,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,7
2012,1,86,86150,204,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,271
2012,1,86,86150,204,R,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,2
2012,1,86,86150,204,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,16
2012,1,86,86200,102,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação - Ciclo Básico,57
2012,1,86,86200,104,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação - Ciclo Básico,110
2012,1,86,86200,202,A,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,2
2012,1,86,86200,202,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,161
2012,1,86,86200,202,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,20
2012,1,86,86200,204,A,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,4
2012,1,86,86200,204,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,465
2012,1,86,86200,204,R,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,1
2012,1,86,86200,204,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,49
2012,1,86,86250,102,M,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda - Ciclo Básico,57
2012,1,86,86250,202,A,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,16
2012,1,86,86250,202,M,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,191
2012,1,86,86250,202,R,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,1
2012,1,86,86250,202,T,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,23
2012,1,86,86300,103,M,86,EACH,Gerontologia,Gerontologia - Ciclo Básico,43
2012,1,86,86300,103,T,86,EACH,Gerontologia,Gerontologia - Ciclo Básico,2
2012,1,86,86300,203,A,86,EACH,Gerontologia,Gerontologia,4
2012,1,86,86300,203,M,86,EACH,Gerontologia,Gerontologia,179
2012,1,86,86300,203,R,86,EACH,Gerontologia,Gerontologia,1
2012,1,86,86300,203,T,86,EACH,Gerontologia,Gerontologia,14
2012,1,86,86350,102,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas - Ciclo Básico,1
2012,1,86,86350,104,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas - Ciclo Básico,2
2012,1,86,86350,104,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas - Ciclo Básico,2
2012,1,86,86350,202,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,1
2012,1,86,86350,202,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,283
2012,1,86,86350,202,R,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,1
2012,1,86,86350,202,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,19
2012,1,86,86350,204,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,5
2012,1,86,86350,204,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,321
2012,1,86,86350,204,R,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,4
2012,1,86,86350,204,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,30
2012,1,86,86400,102,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2012,1,86,86400,104,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2012,1,86,86400,104,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2012,1,86,86400,202,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,7
2012,1,86,86400,202,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,116
2012,1,86,86400,202,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,3
2012,1,86,86400,202,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,21
2012,1,86,86400,204,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,4
2012,1,86,86400,204,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,186
2012,1,86,86400,204,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,20
2012,1,86,86450,102,M,86,EACH,Marketing,Marketing - Ciclo Básico,61
2012,1,86,86450,104,M,86,EACH,Marketing,Marketing - Ciclo Básico,52
2012,1,86,86450,202,A,86,EACH,Marketing,Marketing,3
2012,1,86,86450,202,M,86,EACH,Marketing,Marketing,248
2012,1,86,86450,202,T,86,EACH,Marketing,Marketing,14
2012,1,86,86450,204,M,86,EACH,Marketing,Marketing,255
2012,1,86,86450,204,R,86,EACH,Marketing,Marketing,2
2012,1,86,86450,204,T,86,EACH,Marketing,Marketing,15
2012,1,86,86500,203,A,86,EACH,Obstetrícia,Obstetrícia,1
2012,1,86,86500,203,M,86,EACH,Obstetrícia,Obstetrícia,17
2012,1,86,86500,203,T,86,EACH,Obstetrícia,Obstetrícia,6
2012,1,86,86501,100,T,86,EACH,Obstetrícia,Obstetrícia - Ciclo Básico,1
2012,1,86,86501,200,M,86,EACH,Obstetrícia,Obstetrícia,238
2012,1,86,86501,200,T,86,EACH,Obstetrícia,Obstetrícia,15
2012,1,86,Sem cadastro,Sem cadastro,M,86,EACH,,,47
2012,2,86,86050,103,T,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde - Ciclo Básico,2
2012,2,86,86050,203,A,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,3
2012,2,86,86050,203,M,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,211
2012,2,86,86050,203,T,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,19
2012,2,86,86100,202,A,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,1
2012,2,86,86100,202,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,285
2012,2,86,86100,202,R,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,2
2012,2,86,86100,202,T,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,19
2012,2,86,86100,204,A,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,8
2012,2,86,86100,204,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,264
2012,2,86,86100,204,R,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,1
2012,2,86,86100,204,T,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,23
2012,2,86,86150,203,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,230
2012,2,86,86150,203,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,18
2012,2,86,86150,204,A,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,3
2012,2,86,86150,204,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,304
2012,2,86,86150,204,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,18
2012,2,86,86200,202,A,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,2
2012,2,86,86200,202,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,206
2012,2,86,86200,202,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,15
2012,2,86,86200,204,A,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,5
2012,2,86,86200,204,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,549
2012,2,86,86200,204,R,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,2
2012,2,86,86200,204,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,54
2012,2,86,86250,202,A,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,4
2012,2,86,86250,202,M,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,258
2012,2,86,86250,202,T,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,17
2012,2,86,86300,203,A,86,EACH,Gerontologia,Gerontologia,2
2012,2,86,86300,203,M,86,EACH,Gerontologia,Gerontologia,206
2012,2,86,86300,203,R,86,EACH,Gerontologia,Gerontologia,1
2012,2,86,86300,203,T,86,EACH,Gerontologia,Gerontologia,14
2012,2,86,86350,202,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,4
2012,2,86,86350,202,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,240
2012,2,86,86350,202,R,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,1
2012,2,86,86350,202,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,23
2012,2,86,86350,204,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,3
2012,2,86,86350,204,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,272
2012,2,86,86350,204,R,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,3
2012,2,86,86350,204,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,44
2012,2,86,86400,102,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2012,2,86,86400,104,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2012,2,86,86400,202,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,5
2012,2,86,86400,202,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,95
2012,2,86,86400,202,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,2
2012,2,86,86400,202,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,18
2012,2,86,86400,204,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,8
2012,2,86,86400,204,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,159
2012,2,86,86400,204,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,3
2012,2,86,86400,204,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,23
2012,2,86,86450,102,M,86,EACH,Marketing,Marketing - Ciclo Básico,1
2012,2,86,86450,202,A,86,EACH,Marketing,Marketing,3
2012,2,86,86450,202,M,86,EACH,Marketing,Marketing,288
2012,2,86,86450,202,R,86,EACH,Marketing,Marketing,1
2012,2,86,86450,202,T,86,EACH,Marketing,Marketing,10
2012,2,86,86450,204,M,86,EACH,Marketing,Marketing,285
2012,2,86,86450,204,R,86,EACH,Marketing,Marketing,2
2012,2,86,86450,204,T,86,EACH,Marketing,Marketing,16
2012,2,86,86500,203,M,86,EACH,Obstetrícia,Obstetrícia,25
2012,2,86,86500,203,T,86,EACH,Obstetrícia,Obstetrícia,2
2012,2,86,86501,100,T,86,EACH,Obstetrícia,Obstetrícia - Ciclo Básico,1
2012,2,86,86501,200,A,86,EACH,Obstetrícia,Obstetrícia,3
2012,2,86,86501,200,M,86,EACH,Obstetrícia,Obstetrícia,182
2012,2,86,86501,200,R,86,EACH,Obstetrícia,Obstetrícia,1
2012,2,86,86501,200,T,86,EACH,Obstetrícia,Obstetrícia,17
2012,2,86,Sem cadastro,Sem cadastro,M,86,EACH,,,45
2013,1,86,86050,103,M,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde - Ciclo Básico,58
2013,1,86,86050,103,T,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde - Ciclo Básico,2
2013,1,86,86050,203,A,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,1
2013,1,86,86050,203,M,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,170
2013,1,86,86050,203,T,86,EACH,Bacharelado em Educação Física e Saúde,Bacharelado em Educação Física e Saúde,16
2013,1,86,86100,102,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental - Ciclo Básico,1
2013,1,86,86100,104,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental - Ciclo Básico,1
2013,1,86,86100,202,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,297
2013,1,86,86100,202,T,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,17
2013,1,86,86100,204,A,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,1
2013,1,86,86100,204,M,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,287
2013,1,86,86100,204,R,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,1
2013,1,86,86100,204,T,86,EACH,Bacharelado em Gestão Ambiental,Bacharelado em Gestão Ambiental,28
2013,1,86,86150,103,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo - Ciclo Básico,60
2013,1,86,86150,104,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo - Ciclo Básico,58
2013,1,86,86150,104,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo - Ciclo Básico,1
2013,1,86,86150,203,A,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,3
2013,1,86,86150,203,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,196
2013,1,86,86150,203,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,12
2013,1,86,86150,204,A,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,10
2013,1,86,86150,204,M,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,265
2013,1,86,86150,204,R,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,2
2013,1,86,86150,204,T,86,EACH,Bacharelado em Lazer e Turismo,Bacharelado em Lazer e Turismo,16
2013,1,86,86200,202,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,229
2013,1,86,86200,202,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,11
2013,1,86,86200,204,A,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,3
2013,1,86,86200,204,M,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,559
2013,1,86,86200,204,T,86,EACH,Bacharelado em Sistemas de Informação,Bacharelado em Sistemas de Informação,62
2013,1,86,86250,202,A,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,7
2013,1,86,86250,202,M,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,263
2013,1,86,86250,202,R,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,1
2013,1,86,86250,202,T,86,EACH,Bacharelado em Têxtil e Moda,Bacharelado em Têxtil e Moda,12
2013,1,86,86300,103,M,86,EACH,Gerontologia,Gerontologia - Ciclo Básico,53
2013,1,86,86300,203,A,86,EACH,Gerontologia,Gerontologia,3
2013,1,86,86300,203,M,86,EACH,Gerontologia,Gerontologia,166
2013,1,86,86300,203,T,86,EACH,Gerontologia,Gerontologia,14
2013,1,86,86350,102,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas - Ciclo Básico,58
2013,1,86,86350,104,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas - Ciclo Básico,3
2013,1,86,86350,202,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,1
2013,1,86,86350,202,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,214
2013,1,86,86350,202,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,19
2013,1,86,86350,204,A,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,8
2013,1,86,86350,204,M,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,294
2013,1,86,86350,204,T,86,EACH,Gestão de Políticas Públicas,Gestão de Políticas Públicas,41
2013,1,86,86400,102,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,22
2013,1,86,86400,102,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,1
2013,1,86,86400,104,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,8
2013,1,86,86400,104,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza - Ciclo Básico,2
2013,1,86,86400,202,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,2
2013,1,86,86400,202,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,111
2013,1,86,86400,202,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,1
2013,1,86,86400,202,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,16
2013,1,86,86400,204,A,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,1
2013,1,86,86400,204,M,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,158
2013,1,86,86400,204,R,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,3
2013,1,86,86400,204,T,86,EACH,Licenciatura em Ciências da Natureza,Licenciatura em Ciências da Natureza,23
